year,month,state,gender,value,unit,note
2033,July,Meghalaya,Male,1808,value in Thousands,
2033,July,Meghalaya,Female,1819,value in Thousands,
2033,July,Manipur,Total,3491,value in Thousands,
2033,July,Manipur,Male,1744,value in Thousands,
2033,July,Manipur,Female,1747,value in Thousands,
2033,July,Maharashtra,Total,134997,value in Thousands,
2033,July,Maharashtra,Male,70289,value in Thousands,
2033,July,Maharashtra,Female,64708,value in Thousands,
2033,July,Madhya Pradesh,Total,95806,value in Thousands,
2033,July,Madhya Pradesh,Male,49121,value in Thousands,
2033,July,Madhya Pradesh,Female,46685,value in Thousands,
2033,July,Lakshadweep,Total,71,value in Thousands,
2033,July,Lakshadweep,Male,36,value in Thousands,
2033,July,Lakshadweep,Female,35,value in Thousands,
2033,July,Ladakh,Total,314,value in Thousands,
2033,July,Ladakh,Male,173,value in Thousands,
2033,July,Ladakh,Female,140,value in Thousands,
2033,July,Kerala,Total,36813,value in Thousands,
2033,July,Kerala,Male,17702,value in Thousands,
2033,July,Kerala,Female,19111,value in Thousands,
2033,July,Karnataka,Total,71257,value in Thousands,
2033,July,Karnataka,Male,36140,value in Thousands,
2033,July,Karnataka,Female,35117,value in Thousands,
2033,July,Jharkhand,Total,44117,value in Thousands,
2033,July,Jharkhand,Male,22464,value in Thousands,
2033,July,Jharkhand,Female,21653,value in Thousands,
2033,July,Jammu and Kashmir,Total,14541,value in Thousands,
2033,July,Jammu and Kashmir,Male,7545,value in Thousands,
2033,July,Jammu and Kashmir,Female,6996,value in Thousands,
2033,July,Himachal Pradesh,Total,7746,value in Thousands,
2033,July,Himachal Pradesh,Male,3926,value in Thousands,
2033,July,Himachal Pradesh,Female,3821,value in Thousands,
2033,July,Haryana,Total,33657,value in Thousands,
2033,July,Haryana,Male,17671,value in Thousands,
2033,July,Haryana,Female,15985,value in Thousands,
2033,July,Gujarat,Total,79511,value in Thousands,
2033,July,Gujarat,Male,41832,value in Thousands,
2033,July,Gujarat,Female,37679,value in Thousands,
2033,July,Goa,Total,1647,value in Thousands,
2033,July,Goa,Male,826,value in Thousands,
2033,July,Goa,Female,821,value in Thousands,
2033,July,Delhi,Total,25504,value in Thousands,
2033,July,Delhi,Male,13459,value in Thousands,
2033,July,Delhi,Female,12045,value in Thousands,
2033,July,Daman and Diu,Total,1525,value in Thousands,
2033,July,Daman and Diu,Male,1265,value in Thousands,
2033,July,Daman and Diu,Female,260,value in Thousands,
2033,July,Dadra and Nagar Haveli,Total,1423,value in Thousands,
2033,July,Dadra and Nagar Haveli,Male,928,value in Thousands,
2033,July,Dadra and Nagar Haveli,Female,495,value in Thousands,
2033,July,Chhattisgarh,Total,33355,value in Thousands,
2033,July,Chhattisgarh,Male,16717,value in Thousands,
2033,July,Chhattisgarh,Female,16637,value in Thousands,
2033,July,Chandigarh,Total,1337,value in Thousands,
2033,July,Chandigarh,Male,712,value in Thousands,
2033,July,Chandigarh,Female,625,value in Thousands,
2033,July,Bihar,Total,144557,value in Thousands,
2033,July,Bihar,Male,74796,value in Thousands,
2033,July,Bihar,Female,69761,value in Thousands,
2033,July,Assam,Total,38758,value in Thousands,
2033,July,Assam,Male,19635,value in Thousands,
2033,July,Assam,Female,19123,value in Thousands,
2033,July,Arunachal Pradesh,Total,1691,value in Thousands,
2033,July,Arunachal Pradesh,Male,865,value in Thousands,
2033,July,Arunachal Pradesh,Female,826,value in Thousands,
2033,July,Andhra Pradesh,Total,54211,value in Thousands,
2033,July,Andhra Pradesh,Male,27031,value in Thousands,
2033,July,Andhra Pradesh,Female,27180,value in Thousands,
2033,July,Andaman and Nicobar Islands,Total,412,value in Thousands,
2033,July,Andaman and Nicobar Islands,Male,216,value in Thousands,
2033,July,Andaman and Nicobar Islands,Female,196,value in Thousands,
2033,July,All India,Total,1499065,value in Thousands,
2033,July,All India,Male,768199,value in Thousands,
2033,July,All India,Female,730866,value in Thousands,
2032,October,West Bengal,Total,102409,value in Thousands,
2032,October,West Bengal,Male,51928,value in Thousands,
2032,October,West Bengal,Female,50480,value in Thousands,
2032,October,Uttarakhand,Total,12667,value in Thousands,
2032,October,Uttarakhand,Male,6504,value in Thousands,
2032,October,Uttarakhand,Female,6163,value in Thousands,
2032,October,Uttar Pradesh,Total,254188,value in Thousands,
2032,October,Uttar Pradesh,Male,131831,value in Thousands,
2032,October,Uttar Pradesh,Female,122357,value in Thousands,
2032,October,Tripura,Total,4470,value in Thousands,
2032,October,Tripura,Male,2263,value in Thousands,
2032,October,Tripura,Female,2208,value in Thousands,
2032,October,Telangana,Total,39285,value in Thousands,
2032,October,Telangana,Male,19704,value in Thousands,
2032,October,Telangana,Female,19581,value in Thousands,
2032,October,Tamil Nadu,Total,78077,value in Thousands,
2032,October,Tamil Nadu,Male,38801,value in Thousands,
2032,October,Tamil Nadu,Female,39276,value in Thousands,
2032,October,Sikkim,Total,743,value in Thousands,
2032,October,Sikkim,Male,390,value in Thousands,
2032,October,Sikkim,Female,353,value in Thousands,
2032,October,Rajasthan,Total,88263,value in Thousands,
2032,October,Rajasthan,Male,44901,value in Thousands,
2032,October,Rajasthan,Female,43363,value in Thousands,
2032,October,Punjab,Total,32268,value in Thousands,
2032,October,Punjab,Male,16875,value in Thousands,
2032,October,Punjab,Female,15392,value in Thousands,
2032,October,Puducherry,Total,2031,value in Thousands,
2032,October,Puducherry,Male,937,value in Thousands,
2032,October,Puducherry,Female,1094,value in Thousands,
2032,October,Odisha,Total,48502,value in Thousands,
2032,October,Odisha,Male,24311,value in Thousands,
2032,October,Odisha,Female,24191,value in Thousands,
2032,October,Nagaland,Total,2407,value in Thousands,
2032,October,Nagaland,Male,1237,value in Thousands,
2032,October,Nagaland,Female,1170,value in Thousands,
2032,October,Mizoram,Total,1335,value in Thousands,
2032,October,Mizoram,Male,670,value in Thousands,
2032,October,Mizoram,Female,665,value in Thousands,
2032,October,Meghalaya,Total,3610,value in Thousands,
2032,October,Meghalaya,Male,1801,value in Thousands,
2032,October,Meghalaya,Female,1810,value in Thousands,
2032,October,Manipur,Total,3475,value in Thousands,
2032,October,Manipur,Male,1737,value in Thousands,
2032,October,Manipur,Female,1739,value in Thousands,
2032,October,Maharashtra,Total,134500,value in Thousands,
2032,October,Maharashtra,Male,70030,value in Thousands,
2032,October,Maharashtra,Female,64470,value in Thousands,
2032,October,Madhya Pradesh,Total,95244,value in Thousands,
2032,October,Madhya Pradesh,Male,48853,value in Thousands,
2032,October,Madhya Pradesh,Female,46390,value in Thousands,
2032,October,Lakshadweep,Total,71,value in Thousands,
2032,October,Lakshadweep,Male,36,value in Thousands,
2032,October,Lakshadweep,Female,34,value in Thousands,
2032,October,Ladakh,Total,313,value in Thousands,
2032,October,Ladakh,Male,173,value in Thousands,
2032,October,Ladakh,Female,140,value in Thousands,
2032,October,Kerala,Total,36775,value in Thousands,
2032,October,Kerala,Male,17681,value in Thousands,
2032,October,Kerala,Female,19094,value in Thousands,
2032,October,Karnataka,Total,71062,value in Thousands,
2032,October,Karnataka,Male,36043,value in Thousands,
2032,October,Karnataka,Female,35019,value in Thousands,
2032,October,Jharkhand,Total,43826,value in Thousands,
2032,October,Jharkhand,Male,22324,value in Thousands,
2032,October,Jharkhand,Female,21501,value in Thousands,
2032,October,Jammu and Kashmir,Total,14483,value in Thousands,
2032,October,Jammu and Kashmir,Male,7520,value in Thousands,
2032,October,Jammu and Kashmir,Female,6963,value in Thousands,
2032,October,Himachal Pradesh,Total,7735,value in Thousands,
2032,October,Himachal Pradesh,Male,3920,value in Thousands,
2032,October,Himachal Pradesh,Female,3815,value in Thousands,
2032,October,Haryana,Total,33428,value in Thousands,
2032,October,Haryana,Male,17561,value in Thousands,
2032,October,Haryana,Female,15867,value in Thousands,
2032,October,Gujarat,Total,79003,value in Thousands,
2032,October,Gujarat,Male,41560,value in Thousands,
2032,October,Gujarat,Female,37443,value in Thousands,
2032,October,Goa,Total,1643,value in Thousands,
2032,October,Goa,Male,824,value in Thousands,
2032,October,Goa,Female,819,value in Thousands,
2032,October,Delhi,Total,25198,value in Thousands,
2032,October,Delhi,Male,13306,value in Thousands,
2032,October,Delhi,Female,11892,value in Thousands,
2032,October,Daman and Diu,Total,1400,value in Thousands,
2032,October,Daman and Diu,Male,1151,value in Thousands,
2032,October,Daman and Diu,Female,249,value in Thousands,
2032,October,Dadra and Nagar Haveli,Total,1344,value in Thousands,
2032,October,Dadra and Nagar Haveli,Male,872,value in Thousands,
2032,October,Dadra and Nagar Haveli,Female,472,value in Thousands,
2032,October,Chhattisgarh,Total,33150,value in Thousands,
2032,October,Chhattisgarh,Male,16617,value in Thousands,
2032,October,Chhattisgarh,Female,16534,value in Thousands,
2032,October,Chandigarh,Total,1331,value in Thousands,
2032,October,Chandigarh,Male,710,value in Thousands,
2032,October,Chandigarh,Female,622,value in Thousands,
2032,October,Bihar,Total,143427,value in Thousands,
2032,October,Bihar,Male,74233,value in Thousands,
2032,October,Bihar,Female,69194,value in Thousands,
2032,October,Assam,Total,38577,value in Thousands,
2032,October,Assam,Male,19550,value in Thousands,
2032,October,Assam,Female,19027,value in Thousands,
2032,October,Arunachal Pradesh,Total,1684,value in Thousands,
2032,October,Arunachal Pradesh,Male,862,value in Thousands,
2032,October,Arunachal Pradesh,Female,822,value in Thousands,
2032,October,Andhra Pradesh,Total,54199,value in Thousands,
2032,October,Andhra Pradesh,Male,27032,value in Thousands,
2032,October,Andhra Pradesh,Female,27168,value in Thousands,
2032,October,Andaman and Nicobar Islands,Total,411,value in Thousands,
2032,October,Andaman and Nicobar Islands,Male,216,value in Thousands,
2032,October,Andaman and Nicobar Islands,Female,195,value in Thousands,
2032,October,All India,Total,1492536,value in Thousands,
2032,October,All India,Male,764964,value in Thousands,
2032,October,All India,Female,727572,value in Thousands,
2032,March,West Bengal,Total,102320,value in Thousands,
2032,March,West Bengal,Male,51903,value in Thousands,
2032,March,West Bengal,Female,50417,value in Thousands,
2032,March,Uttarakhand,Total,12614,value in Thousands,
2032,March,Uttarakhand,Male,6476,value in Thousands,
2032,March,Uttarakhand,Female,6138,value in Thousands,
2032,March,Uttar Pradesh,Total,253369,value in Thousands,
2032,March,Uttar Pradesh,Male,131442,value in Thousands,
2032,March,Uttar Pradesh,Female,121927,value in Thousands,
2032,March,Tripura,Total,4457,value in Thousands,
2032,March,Tripura,Male,2257,value in Thousands,
2032,March,Tripura,Female,2200,value in Thousands,
2032,March,Telangana,Total,39259,value in Thousands,
2032,March,Telangana,Male,19694,value in Thousands,
2032,March,Telangana,Female,19564,value in Thousands,
2032,March,Tamil Nadu,Total,78079,value in Thousands,
2032,March,Tamil Nadu,Male,38812,value in Thousands,
2032,March,Tamil Nadu,Female,39267,value in Thousands,
2032,March,Sikkim,Total,741,value in Thousands,
2032,March,Sikkim,Male,389,value in Thousands,
2032,March,Sikkim,Female,352,value in Thousands,
2032,March,Rajasthan,Total,87871,value in Thousands,
2032,March,Rajasthan,Male,44705,value in Thousands,
2032,March,Rajasthan,Female,43166,value in Thousands,
2032,March,Punjab,Total,32201,value in Thousands,
2032,March,Punjab,Male,16845,value in Thousands,
2032,March,Punjab,Female,15356,value in Thousands,
2032,March,Puducherry,Total,2005,value in Thousands,
2032,March,Puducherry,Male,927,value in Thousands,
2032,March,Puducherry,Female,1078,value in Thousands,
2032,March,Odisha,Total,48413,value in Thousands,
2032,March,Odisha,Male,24272,value in Thousands,
2032,March,Odisha,Female,24141,value in Thousands,
2032,March,Nagaland,Total,2400,value in Thousands,
2032,March,Nagaland,Male,1234,value in Thousands,
2032,March,Nagaland,Female,1166,value in Thousands,
2032,March,Mizoram,Total,1331,value in Thousands,
2032,March,Mizoram,Male,669,value in Thousands,
2032,March,Mizoram,Female,663,value in Thousands,
2032,March,Meghalaya,Total,3599,value in Thousands,
2032,March,Meghalaya,Male,1796,value in Thousands,
2032,March,Meghalaya,Female,1804,value in Thousands,
2032,March,Manipur,Total,3465,value in Thousands,
2032,March,Manipur,Male,1732,value in Thousands,
2032,March,Manipur,Female,1733,value in Thousands,
2032,March,Maharashtra,Total,134114,value in Thousands,
2032,March,Maharashtra,Male,69829,value in Thousands,
2032,March,Maharashtra,Female,64285,value in Thousands,
2032,March,Madhya Pradesh,Total,94806,value in Thousands,
2032,March,Madhya Pradesh,Male,48645,value in Thousands,
2032,March,Madhya Pradesh,Female,46161,value in Thousands,
2032,March,Lakshadweep,Total,71,value in Thousands,
2032,March,Lakshadweep,Male,36,value in Thousands,
2032,March,Lakshadweep,Female,34,value in Thousands,
2032,March,Ladakh,Total,312,value in Thousands,
2032,March,Ladakh,Male,173,value in Thousands,
2032,March,Ladakh,Female,140,value in Thousands,
2032,March,Kerala,Total,36746,value in Thousands,
2032,March,Kerala,Male,17665,value in Thousands,
2032,March,Kerala,Female,19080,value in Thousands,
2032,March,Karnataka,Total,70911,value in Thousands,
2032,March,Karnataka,Male,35969,value in Thousands,
2032,March,Karnataka,Female,34942,value in Thousands,
2032,March,Jharkhand,Total,43599,value in Thousands,
2032,March,Jharkhand,Male,22215,value in Thousands,
2032,March,Jharkhand,Female,21383,value in Thousands,
2032,March,Jammu and Kashmir,Total,14438,value in Thousands,
2032,March,Jammu and Kashmir,Male,7501,value in Thousands,
2032,March,Jammu and Kashmir,Female,6938,value in Thousands,
2032,March,Himachal Pradesh,Total,7727,value in Thousands,
2032,March,Himachal Pradesh,Male,3916,value in Thousands,
2032,March,Himachal Pradesh,Female,3811,value in Thousands,
2032,March,Haryana,Total,33250,value in Thousands,
2032,March,Haryana,Male,17476,value in Thousands,
2032,March,Haryana,Female,15774,value in Thousands,
2032,March,Gujarat,Total,78608,value in Thousands,
2032,March,Gujarat,Male,41348,value in Thousands,
2032,March,Gujarat,Female,37260,value in Thousands,
2032,March,Goa,Total,1639,value in Thousands,
2032,March,Goa,Male,822,value in Thousands,
2032,March,Goa,Female,817,value in Thousands,
2032,March,Delhi,Total,24960,value in Thousands,
2032,March,Delhi,Male,13187,value in Thousands,
2032,March,Delhi,Female,11773,value in Thousands,
2032,March,Daman and Diu,Total,1303,value in Thousands,
2032,March,Daman and Diu,Male,1062,value in Thousands,
2032,March,Daman and Diu,Female,241,value in Thousands,
2032,March,Dadra and Nagar Haveli,Total,1283,value in Thousands,
2032,March,Dadra and Nagar Haveli,Male,828,value in Thousands,
2032,March,Dadra and Nagar Haveli,Female,455,value in Thousands,
2032,March,Chhattisgarh,Total,32991,value in Thousands,
2032,March,Chhattisgarh,Male,16538,value in Thousands,
2032,March,Chhattisgarh,Female,16453,value in Thousands,
2032,March,Chandigarh,Total,1326,value in Thousands,
2032,March,Chandigarh,Male,707,value in Thousands,
2032,March,Chandigarh,Female,619,value in Thousands,
2032,March,Bihar,Total,142548,value in Thousands,
2032,March,Bihar,Male,73795,value in Thousands,
2032,March,Bihar,Female,68752,value in Thousands,
2032,March,Assam,Total,38437,value in Thousands,
2032,March,Assam,Male,19485,value in Thousands,
2032,March,Assam,Female,18952,value in Thousands,
2032,March,Arunachal Pradesh,Total,1679,value in Thousands,
2032,March,Arunachal Pradesh,Male,859,value in Thousands,
2032,March,Arunachal Pradesh,Female,819,value in Thousands,
2032,March,Andhra Pradesh,Total,54191,value in Thousands,
2032,March,Andhra Pradesh,Male,27032,value in Thousands,
2032,March,Andhra Pradesh,Female,27158,value in Thousands,
2032,March,Andaman and Nicobar Islands,Total,411,value in Thousands,
2032,March,Andaman and Nicobar Islands,Male,216,value in Thousands,
2032,March,Andaman and Nicobar Islands,Female,195,value in Thousands,
2032,March,All India,Total,1487471,value in Thousands,
2032,March,All India,Male,762457,value in Thousands,
2032,March,All India,Female,725014,value in Thousands,
2032,July,West Bengal,Total,102371,value in Thousands,
2032,July,West Bengal,Male,51917,value in Thousands,
2032,July,West Bengal,Female,50453,value in Thousands,
2032,July,Uttarakhand,Total,12644,value in Thousands,
2032,July,Uttarakhand,Male,6492,value in Thousands,
2032,July,Uttarakhand,Female,6153,value in Thousands,
2032,July,Uttar Pradesh,Total,253837,value in Thousands,
2032,July,Uttar Pradesh,Male,131664,value in Thousands,
2032,July,Uttar Pradesh,Female,122173,value in Thousands,
2032,July,Tripura,Total,4464,value in Thousands,
2032,July,Tripura,Male,2260,value in Thousands,
2032,July,Tripura,Female,2204,value in Thousands,
2032,July,Telangana,Total,39272,value in Thousands,
2032,July,Telangana,Male,19699,value in Thousands,
2032,July,Telangana,Female,19573,value in Thousands,
2032,July,Tamil Nadu,Total,78078,value in Thousands,
2032,July,Tamil Nadu,Male,38806,value in Thousands,
2032,July,Tamil Nadu,Female,39272,value in Thousands,
2032,July,Sikkim,Total,742,value in Thousands,
2032,July,Sikkim,Male,389,value in Thousands,
2032,July,Sikkim,Female,352,value in Thousands,
2032,July,Rajasthan,Total,88095,value in Thousands,
2032,July,Rajasthan,Male,44817,value in Thousands,
2032,July,Rajasthan,Female,43279,value in Thousands,
2032,July,Punjab,Total,32239,value in Thousands,
2032,July,Punjab,Male,16862,value in Thousands,
2032,July,Punjab,Female,15377,value in Thousands,
2032,July,Puducherry,Total,2020,value in Thousands,
2032,July,Puducherry,Male,933,value in Thousands,
2032,July,Puducherry,Female,1087,value in Thousands,
2032,July,Odisha,Total,48464,value in Thousands,
2032,July,Odisha,Male,24294,value in Thousands,
2032,July,Odisha,Female,24170,value in Thousands,
2032,July,Nagaland,Total,2404,value in Thousands,
2032,July,Nagaland,Male,1235,value in Thousands,
2032,July,Nagaland,Female,1168,value in Thousands,
2032,July,Mizoram,Total,1333,value in Thousands,
2032,July,Mizoram,Male,669,value in Thousands,
2032,July,Mizoram,Female,664,value in Thousands,
2032,July,Meghalaya,Total,3605,value in Thousands,
2032,July,Meghalaya,Male,1798,value in Thousands,
2032,July,Meghalaya,Female,1807,value in Thousands,
2032,July,Manipur,Total,3470,value in Thousands,
2032,July,Manipur,Male,1734,value in Thousands,
2032,July,Manipur,Female,1736,value in Thousands,
2032,July,Maharashtra,Total,134334,value in Thousands,
2032,July,Maharashtra,Male,69944,value in Thousands,
2032,July,Maharashtra,Female,64391,value in Thousands,
2032,July,Madhya Pradesh,Total,95056,value in Thousands,
2032,July,Madhya Pradesh,Male,48764,value in Thousands,
2032,July,Madhya Pradesh,Female,46292,value in Thousands,
2032,July,Lakshadweep,Total,71,value in Thousands,
2032,July,Lakshadweep,Male,36,value in Thousands,
2032,July,Lakshadweep,Female,34,value in Thousands,
2032,July,Ladakh,Total,313,value in Thousands,
2032,July,Ladakh,Male,173,value in Thousands,
2032,July,Ladakh,Female,140,value in Thousands,
2032,July,Kerala,Total,36762,value in Thousands,
2032,July,Kerala,Male,17674,value in Thousands,
2032,July,Kerala,Female,19088,value in Thousands,
2032,July,Karnataka,Total,70997,value in Thousands,
2032,July,Karnataka,Male,36011,value in Thousands,
2032,July,Karnataka,Female,34986,value in Thousands,
2032,July,Jharkhand,Total,43728,value in Thousands,
2032,July,Jharkhand,Male,22278,value in Thousands,
2032,July,Jharkhand,Female,21451,value in Thousands,
2032,July,Jammu and Kashmir,Total,14464,value in Thousands,
2032,July,Jammu and Kashmir,Male,7512,value in Thousands,
2032,July,Jammu and Kashmir,Female,6952,value in Thousands,
2032,July,Himachal Pradesh,Total,7731,value in Thousands,
2032,July,Himachal Pradesh,Male,3918,value in Thousands,
2032,July,Himachal Pradesh,Female,3813,value in Thousands,
2032,July,Haryana,Total,33352,value in Thousands,
2032,July,Haryana,Male,17525,value in Thousands,
2032,July,Haryana,Female,15827,value in Thousands,
2032,July,Gujarat,Total,78834,value in Thousands,
2032,July,Gujarat,Male,41469,value in Thousands,
2032,July,Gujarat,Female,37365,value in Thousands,
2032,July,Goa,Total,1641,value in Thousands,
2032,July,Goa,Male,823,value in Thousands,
2032,July,Goa,Female,818,value in Thousands,
2032,July,Delhi,Total,25096,value in Thousands,
2032,July,Delhi,Male,13255,value in Thousands,
2032,July,Delhi,Female,11841,value in Thousands,
2032,July,Daman and Diu,Total,1359,value in Thousands,
2032,July,Daman and Diu,Male,1113,value in Thousands,
2032,July,Daman and Diu,Female,246,value in Thousands,
2032,July,Dadra and Nagar Haveli,Total,1318,value in Thousands,
2032,July,Dadra and Nagar Haveli,Male,853,value in Thousands,
2032,July,Dadra and Nagar Haveli,Female,465,value in Thousands,
2032,July,Chhattisgarh,Total,33082,value in Thousands,
2032,July,Chhattisgarh,Male,16583,value in Thousands,
2032,July,Chhattisgarh,Female,16499,value in Thousands,
2032,July,Chandigarh,Total,1329,value in Thousands,
2032,July,Chandigarh,Male,709,value in Thousands,
2032,July,Chandigarh,Female,621,value in Thousands,
2032,July,Bihar,Total,143050,value in Thousands,
2032,July,Bihar,Male,74045,value in Thousands,
2032,July,Bihar,Female,69005,value in Thousands,
2032,July,Assam,Total,38517,value in Thousands,
2032,July,Assam,Male,19522,value in Thousands,
2032,July,Assam,Female,18995,value in Thousands,
2032,July,Arunachal Pradesh,Total,1681,value in Thousands,
2032,July,Arunachal Pradesh,Male,861,value in Thousands,
2032,July,Arunachal Pradesh,Female,820,value in Thousands,
2032,July,Andhra Pradesh,Total,54196,value in Thousands,
2032,July,Andhra Pradesh,Male,27032,value in Thousands,
2032,July,Andhra Pradesh,Female,27164,value in Thousands,
2032,July,Andaman and Nicobar Islands,Total,411,value in Thousands,
2032,July,Andaman and Nicobar Islands,Male,216,value in Thousands,
2032,July,Andaman and Nicobar Islands,Female,195,value in Thousands,
2032,July,All India,Total,1490361,value in Thousands,
2032,July,All India,Male,763885,value in Thousands,
2032,July,All India,Female,726476,value in Thousands,
2031,October,West Bengal,Total,102256,value in Thousands,
2031,October,West Bengal,Male,51884,value in Thousands,
2031,October,West Bengal,Female,50372,value in Thousands,
2031,October,Uttarakhand,Total,12577,value in Thousands,
2031,October,Uttarakhand,Male,6456,value in Thousands,
2031,October,Uttarakhand,Female,6121,value in Thousands,
2031,October,Uttar Pradesh,Total,252783,value in Thousands,
2031,October,Uttar Pradesh,Male,131163,value in Thousands,
2031,October,Uttar Pradesh,Female,121620,value in Thousands,
2031,October,Tripura,Total,4444,value in Thousands,
2031,October,Tripura,Male,2250,value in Thousands,
2031,October,Tripura,Female,2193,value in Thousands,
2031,October,Telangana,Total,39233,value in Thousands,
2031,October,Telangana,Male,19685,value in Thousands,
2031,October,Telangana,Female,19548,value in Thousands,
2031,October,Tamil Nadu,Total,78080,value in Thousands,
2031,October,Tamil Nadu,Male,38820,value in Thousands,
2031,October,Tamil Nadu,Female,39261,value in Thousands,
2031,October,Sikkim,Total,738,value in Thousands,
2031,October,Sikkim,Male,388,value in Thousands,
2031,October,Sikkim,Female,350,value in Thousands,
2031,October,Rajasthan,Total,87590,value in Thousands,
2031,October,Rajasthan,Male,44565,value in Thousands,
2031,October,Rajasthan,Female,43026,value in Thousands,
2031,October,Punjab,Total,32154,value in Thousands,
2031,October,Punjab,Male,16823,value in Thousands,
2031,October,Punjab,Female,15331,value in Thousands,
2031,October,Puducherry,Total,1987,value in Thousands,
2031,October,Puducherry,Male,920,value in Thousands,
2031,October,Puducherry,Female,1067,value in Thousands,
2031,October,Odisha,Total,48349,value in Thousands,
2031,October,Odisha,Male,24244,value in Thousands,
2031,October,Odisha,Female,24105,value in Thousands,
2031,October,Nagaland,Total,2393,value in Thousands,
2031,October,Nagaland,Male,1230,value in Thousands,
2031,October,Nagaland,Female,1163,value in Thousands,
2031,October,Mizoram,Total,1327,value in Thousands,
2031,October,Mizoram,Male,667,value in Thousands,
2031,October,Mizoram,Female,660,value in Thousands,
2031,October,Meghalaya,Total,3588,value in Thousands,
2031,October,Meghalaya,Male,1791,value in Thousands,
2031,October,Meghalaya,Female,1798,value in Thousands,
2031,October,Manipur,Total,3454,value in Thousands,
2031,October,Manipur,Male,1727,value in Thousands,
2031,October,Manipur,Female,1727,value in Thousands,
2031,October,Maharashtra,Total,133837,value in Thousands,
2031,October,Maharashtra,Male,69685,value in Thousands,
2031,October,Maharashtra,Female,64152,value in Thousands,
2031,October,Madhya Pradesh,Total,94494,value in Thousands,
2031,October,Madhya Pradesh,Male,48496,value in Thousands,
2031,October,Madhya Pradesh,Female,45998,value in Thousands,
2031,October,Lakshadweep,Total,71,value in Thousands,
2031,October,Lakshadweep,Male,36,value in Thousands,
2031,October,Lakshadweep,Female,34,value in Thousands,
2031,October,Ladakh,Total,312,value in Thousands,
2031,October,Ladakh,Male,173,value in Thousands,
2031,October,Ladakh,Female,139,value in Thousands,
2031,October,Kerala,Total,36724,value in Thousands,
2031,October,Kerala,Male,17654,value in Thousands,
2031,October,Kerala,Female,19070,value in Thousands,
2031,October,Karnataka,Total,70803,value in Thousands,
2031,October,Karnataka,Male,35915,value in Thousands,
2031,October,Karnataka,Female,34888,value in Thousands,
2031,October,Jharkhand,Total,43436,value in Thousands,
2031,October,Jharkhand,Male,22138,value in Thousands,
2031,October,Jharkhand,Female,21299,value in Thousands,
2031,October,Jammu and Kashmir,Total,14406,value in Thousands,
2031,October,Jammu and Kashmir,Male,7487,value in Thousands,
2031,October,Jammu and Kashmir,Female,6919,value in Thousands,
2031,October,Himachal Pradesh,Total,7720,value in Thousands,
2031,October,Himachal Pradesh,Male,3913,value in Thousands,
2031,October,Himachal Pradesh,Female,3808,value in Thousands,
2031,October,Haryana,Total,33123,value in Thousands,
2031,October,Haryana,Male,17415,value in Thousands,
2031,October,Haryana,Female,15708,value in Thousands,
2031,October,Gujarat,Total,78326,value in Thousands,
2031,October,Gujarat,Male,41197,value in Thousands,
2031,October,Gujarat,Female,37129,value in Thousands,
2031,October,Goa,Total,1637,value in Thousands,
2031,October,Goa,Male,821,value in Thousands,
2031,October,Goa,Female,815,value in Thousands,
2031,October,Delhi,Total,24790,value in Thousands,
2031,October,Delhi,Male,13102,value in Thousands,
2031,October,Delhi,Female,11688,value in Thousands,
2031,October,Daman and Diu,Total,1234,value in Thousands,
2031,October,Daman and Diu,Male,999,value in Thousands,
2031,October,Daman and Diu,Female,235,value in Thousands,
2031,October,Dadra and Nagar Haveli,Total,1239,value in Thousands,
2031,October,Dadra and Nagar Haveli,Male,796,value in Thousands,
2031,October,Dadra and Nagar Haveli,Female,443,value in Thousands,
2031,October,Chhattisgarh,Total,32878,value in Thousands,
2031,October,Chhattisgarh,Male,16482,value in Thousands,
2031,October,Chhattisgarh,Female,16396,value in Thousands,
2031,October,Chandigarh,Total,1323,value in Thousands,
2031,October,Chandigarh,Male,706,value in Thousands,
2031,October,Chandigarh,Female,617,value in Thousands,
2031,October,Bihar,Total,141920,value in Thousands,
2031,October,Bihar,Male,73483,value in Thousands,
2031,October,Bihar,Female,68437,value in Thousands,
2031,October,Assam,Total,38337,value in Thousands,
2031,October,Assam,Male,19438,value in Thousands,
2031,October,Assam,Female,18899,value in Thousands,
2031,October,Arunachal Pradesh,Total,1674,value in Thousands,
2031,October,Arunachal Pradesh,Male,857,value in Thousands,
2031,October,Arunachal Pradesh,Female,816,value in Thousands,
2031,October,Andhra Pradesh,Total,54184,value in Thousands,
2031,October,Andhra Pradesh,Male,27033,value in Thousands,
2031,October,Andhra Pradesh,Female,27152,value in Thousands,
2031,October,Andaman and Nicobar Islands,Total,411,value in Thousands,
2031,October,Andaman and Nicobar Islands,Male,216,value in Thousands,
2031,October,Andaman and Nicobar Islands,Female,195,value in Thousands,
2031,October,All India,Total,1483834,value in Thousands,
2031,October,All India,Male,760655,value in Thousands,
2031,October,All India,Female,723179,value in Thousands,
2031,March,West Bengal,Total,102167,value in Thousands,
2031,March,West Bengal,Male,51858,value in Thousands,
2031,March,West Bengal,Female,50309,value in Thousands,
2031,March,Uttarakhand,Total,12524,value in Thousands,
2031,March,Uttarakhand,Male,6428,value in Thousands,
2031,March,Uttarakhand,Female,6096,value in Thousands,
2031,March,Uttar Pradesh,Total,251963,value in Thousands,
2031,March,Uttar Pradesh,Male,130773,value in Thousands,
