year,month,state,gender,value,unit,note
2024,March,Lakshadweep,Total,100.0,value in Percentage,
2024,March,Lakshadweep,Male,100.08,value in Percentage,
2024,March,Lakshadweep,Female,99.95,value in Percentage,
2024,March,Ladakh,Total,31.80,value in Percentage,
2024,March,Ladakh,Male,37.22,value in Percentage,
2024,March,Ladakh,Female,24.89,value in Percentage,
2024,March,Kerala,Total,77.40,value in Percentage,
2024,March,Kerala,Male,77.06,value in Percentage,
2024,March,Kerala,Female,77.72,value in Percentage,
2024,March,Karnataka,Total,44.89,value in Percentage,
2024,March,Karnataka,Male,45.07,value in Percentage,
2024,March,Karnataka,Female,44.70,value in Percentage,
2024,March,Jharkhand,Total,26.35,value in Percentage,
2024,March,Jharkhand,Male,26.97,value in Percentage,
2024,March,Jharkhand,Female,25.70,value in Percentage,
2024,March,Jammu and Kashmir,Total,30.80,value in Percentage,
2024,March,Jammu and Kashmir,Male,31.88,value in Percentage,
2024,March,Jammu and Kashmir,Female,29.61,value in Percentage,
2024,March,Himachal Pradesh,Total,10.34,value in Percentage,
2024,March,Himachal Pradesh,Male,11.00,value in Percentage,
2024,March,Himachal Pradesh,Female,9.66,value in Percentage,
2024,March,Haryana,Total,42.68,value in Percentage,
2024,March,Haryana,Male,43.09,value in Percentage,
2024,March,Haryana,Female,42.22,value in Percentage,
2024,March,Gujarat,Total,49.22,value in Percentage,
2024,March,Gujarat,Male,49.86,value in Percentage,
2024,March,Gujarat,Female,48.51,value in Percentage,
2024,March,Goa,Total,76.83,value in Percentage,
2024,March,Goa,Male,78.00,value in Percentage,
2024,March,Goa,Female,75.65,value in Percentage,
2024,March,Delhi,Total,99.66,value in Percentage,
2024,March,Delhi,Male,100.0,value in Percentage,
2024,March,Delhi,Female,98.90,value in Percentage,
2024,March,Daman and Diu,Total,96.11,value in Percentage,
2024,March,Daman and Diu,Male,96.11,value in Percentage,
2024,March,Daman and Diu,Female,96.11,value in Percentage,
2024,March,Dadra and Nagar Haveli,Total,71.04,value in Percentage,
2024,March,Dadra and Nagar Haveli,Male,69.16,value in Percentage,
2024,March,Dadra and Nagar Haveli,Female,73.97,value in Percentage,
2024,March,Chhattisgarh,Total,27.44,value in Percentage,
2024,March,Chhattisgarh,Male,27.97,value in Percentage,
2024,March,Chhattisgarh,Female,26.90,value in Percentage,
2024,March,Chandigarh,Total,100.0,value in Percentage,
2024,March,Chandigarh,Male,100.0,value in Percentage,
2024,March,Chandigarh,Female,100.0,value in Percentage,
2024,March,Bihar,Total,12.36,value in Percentage,
2024,March,Bihar,Male,12.56,value in Percentage,
2024,March,Bihar,Female,12.15,value in Percentage,
2024,March,Assam,Total,15.68,value in Percentage,
2024,March,Assam,Male,15.84,value in Percentage,
2024,March,Assam,Female,15.51,value in Percentage,
2024,March,Arunachal Pradesh,Total,25.89,value in Percentage,
2024,March,Arunachal Pradesh,Male,26.66,value in Percentage,
2024,March,Arunachal Pradesh,Female,25.08,value in Percentage,
2024,March,Andhra Pradesh,Total,37.08,value in Percentage,
2024,March,Andhra Pradesh,Male,37.33,value in Percentage,
2024,March,Andhra Pradesh,Female,36.82,value in Percentage,
2024,March,Andaman and Nicobar Islands,Total,44.57,value in Percentage,
2024,March,Andaman and Nicobar Islands,Male,45.14,value in Percentage,
2024,March,Andaman and Nicobar Islands,Female,43.94,value in Percentage,
2024,March,All India,Total,35.39,value in Percentage,
2024,March,All India,Male,35.70,value in Percentage,
2024,March,All India,Female,35.05,value in Percentage,
2024,July,West Bengal,Total,37.35,value in Percentage,
2024,July,West Bengal,Male,37.70,value in Percentage,
2024,July,West Bengal,Female,36.98,value in Percentage,
2024,July,Uttarakhand,Total,36.52,value in Percentage,
2024,July,Uttarakhand,Male,37.80,value in Percentage,
2024,July,Uttarakhand,Female,35.16,value in Percentage,
2024,July,Uttar Pradesh,Total,24.22,value in Percentage,
2024,July,Uttar Pradesh,Male,24.57,value in Percentage,
2024,July,Uttar Pradesh,Female,23.84,value in Percentage,
2024,July,Tripura,Total,40.73,value in Percentage,
2024,July,Tripura,Male,40.63,value in Percentage,
2024,July,Tripura,Female,40.82,value in Percentage,
2024,July,Telangana,Total,48.57,value in Percentage,
2024,July,Telangana,Male,48.63,value in Percentage,
2024,July,Telangana,Female,48.52,value in Percentage,
2024,July,Tamil Nadu,Total,54.28,value in Percentage,
2024,July,Tamil Nadu,Male,54.41,value in Percentage,
2024,July,Tamil Nadu,Female,54.15,value in Percentage,
2024,July,Sikkim,Total,51.80,value in Percentage,
2024,July,Sikkim,Male,51.39,value in Percentage,
2024,July,Sikkim,Female,52.27,value in Percentage,
2024,July,Rajasthan,Total,26.80,value in Percentage,
2024,July,Rajasthan,Male,27.32,value in Percentage,
2024,July,Rajasthan,Female,26.26,value in Percentage,
2024,July,Punjab,Total,42.31,value in Percentage,
2024,July,Punjab,Male,43.00,value in Percentage,
2024,July,Punjab,Female,41.55,value in Percentage,
2024,July,Puducherry,Total,70.40,value in Percentage,
2024,July,Puducherry,Male,72.72,value in Percentage,
2024,July,Puducherry,Female,68.31,value in Percentage,
2024,July,Odisha,Total,19.07,value in Percentage,
2024,July,Odisha,Male,19.63,value in Percentage,
2024,July,Odisha,Female,18.51,value in Percentage,
2024,July,Nagaland,Total,47.78,value in Percentage,
2024,July,Nagaland,Male,48.56,value in Percentage,
2024,July,Nagaland,Female,46.95,value in Percentage,
2024,July,Mizoram,Total,55.36,value in Percentage,
2024,July,Mizoram,Male,54.98,value in Percentage,
2024,July,Mizoram,Female,55.74,value in Percentage,
2024,July,Meghalaya,Total,20.72,value in Percentage,
2024,July,Meghalaya,Male,20.68,value in Percentage,
2024,July,Meghalaya,Female,20.75,value in Percentage,
2024,July,Manipur,Total,32.80,value in Percentage,
2024,July,Manipur,Male,32.28,value in Percentage,
2024,July,Manipur,Female,33.33,value in Percentage,
2024,July,Maharashtra,Total,48.89,value in Percentage,
2024,July,Maharashtra,Male,49.38,value in Percentage,
2024,July,Maharashtra,Female,48.36,value in Percentage,
2024,July,Madhya Pradesh,Total,29.14,value in Percentage,
2024,July,Madhya Pradesh,Male,29.49,value in Percentage,
2024,July,Madhya Pradesh,Female,28.76,value in Percentage,
2024,July,Lakshadweep,Total,99.89,value in Percentage,
2024,July,Lakshadweep,Male,99.95,value in Percentage,
2024,July,Lakshadweep,Female,99.82,value in Percentage,
2024,July,Ladakh,Total,31.96,value in Percentage,
2024,July,Ladakh,Male,37.43,value in Percentage,
2024,July,Ladakh,Female,25.01,value in Percentage,
2024,July,Kerala,Total,78.08,value in Percentage,
2024,July,Kerala,Male,77.73,value in Percentage,
2024,July,Kerala,Female,78.40,value in Percentage,
2024,July,Karnataka,Total,45.05,value in Percentage,
2024,July,Karnataka,Male,45.24,value in Percentage,
2024,July,Karnataka,Female,44.86,value in Percentage,
2024,July,Jharkhand,Total,26.41,value in Percentage,
2024,July,Jharkhand,Male,27.03,value in Percentage,
2024,July,Jharkhand,Female,25.75,value in Percentage,
2024,July,Jammu and Kashmir,Total,30.89,value in Percentage,
2024,July,Jammu and Kashmir,Male,31.98,value in Percentage,
2024,July,Jammu and Kashmir,Female,29.69,value in Percentage,
2024,July,Himachal Pradesh,Total,10.34,value in Percentage,
2024,July,Himachal Pradesh,Male,11.01,value in Percentage,
2024,July,Himachal Pradesh,Female,9.66,value in Percentage,
2024,July,Haryana,Total,42.88,value in Percentage,
2024,July,Haryana,Male,43.30,value in Percentage,
2024,July,Haryana,Female,42.40,value in Percentage,
2024,July,Gujarat,Total,49.39,value in Percentage,
2024,July,Gujarat,Male,50.02,value in Percentage,
2024,July,Gujarat,Female,48.68,value in Percentage,
2024,July,Goa,Total,77.18,value in Percentage,
2024,July,Goa,Male,78.37,value in Percentage,
2024,July,Goa,Female,75.98,value in Percentage,
2024,July,Delhi,Total,99.68,value in Percentage,
2024,July,Delhi,Male,100.0,value in Percentage,
2024,July,Delhi,Female,98.90,value in Percentage,
2024,July,Daman and Diu,Total,96.30,value in Percentage,
2024,July,Daman and Diu,Male,96.30,value in Percentage,
2024,July,Daman and Diu,Female,96.30,value in Percentage,
2024,July,Dadra and Nagar Haveli,Total,71.46,value in Percentage,
2024,July,Dadra and Nagar Haveli,Male,69.44,value in Percentage,
2024,July,Dadra and Nagar Haveli,Female,74.64,value in Percentage,
2024,July,Chhattisgarh,Total,27.55,value in Percentage,
2024,July,Chhattisgarh,Male,28.08,value in Percentage,
2024,July,Chhattisgarh,Female,27.01,value in Percentage,
2024,July,Chandigarh,Total,100.0,value in Percentage,
2024,July,Chandigarh,Male,100.0,value in Percentage,
2024,July,Chandigarh,Female,100.0,value in Percentage,
2024,July,Bihar,Total,12.38,value in Percentage,
2024,July,Bihar,Male,12.58,value in Percentage,
2024,July,Bihar,Female,12.17,value in Percentage,
2024,July,Assam,Total,15.72,value in Percentage,
2024,July,Assam,Male,15.89,value in Percentage,
2024,July,Assam,Female,15.55,value in Percentage,
2024,July,Arunachal Pradesh,Total,25.98,value in Percentage,
2024,July,Arunachal Pradesh,Male,26.76,value in Percentage,
2024,July,Arunachal Pradesh,Female,25.16,value in Percentage,
2024,July,Andhra Pradesh,Total,37.28,value in Percentage,
2024,July,Andhra Pradesh,Male,37.54,value in Percentage,
2024,July,Andhra Pradesh,Female,37.03,value in Percentage,
2024,July,Andaman and Nicobar Islands,Total,44.77,value in Percentage,
2024,July,Andaman and Nicobar Islands,Male,45.35,value in Percentage,
2024,July,Andaman and Nicobar Islands,Female,44.13,value in Percentage,
2024,July,All India,Total,35.48,value in Percentage,
2024,July,All India,Male,35.80,value in Percentage,
2024,July,All India,Female,35.15,value in Percentage,
2023,October,West Bengal,Total,37.03,value in Percentage,
2023,October,West Bengal,Male,37.37,value in Percentage,
2023,October,West Bengal,Female,36.68,value in Percentage,
2023,October,Uttarakhand,Total,36.17,value in Percentage,
2023,October,Uttarakhand,Male,37.45,value in Percentage,
2023,October,Uttarakhand,Female,34.82,value in Percentage,
2023,October,Uttar Pradesh,Total,24.11,value in Percentage,
2023,October,Uttar Pradesh,Male,24.45,value in Percentage,
2023,October,Uttar Pradesh,Female,23.74,value in Percentage,
2023,October,Tripura,Total,39.88,value in Percentage,
2023,October,Tripura,Male,39.78,value in Percentage,
2023,October,Tripura,Female,39.99,value in Percentage,
2023,October,Telangana,Total,48.02,value in Percentage,
2023,October,Telangana,Male,48.07,value in Percentage,
2023,October,Telangana,Female,47.98,value in Percentage,
2023,October,Tamil Nadu,Total,53.94,value in Percentage,
2023,October,Tamil Nadu,Male,54.05,value in Percentage,
2023,October,Tamil Nadu,Female,53.83,value in Percentage,
2023,October,Sikkim,Total,50.26,value in Percentage,
2023,October,Sikkim,Male,49.85,value in Percentage,
2023,October,Sikkim,Female,50.73,value in Percentage,
2023,October,Rajasthan,Total,26.70,value in Percentage,
2023,October,Rajasthan,Male,27.19,value in Percentage,
2023,October,Rajasthan,Female,26.17,value in Percentage,
2023,October,Punjab,Total,42.04,value in Percentage,
2023,October,Punjab,Male,42.71,value in Percentage,
2023,October,Punjab,Female,41.29,value in Percentage,
2023,October,Puducherry,Total,70.29,value in Percentage,
2023,October,Puducherry,Male,72.45,value in Percentage,
2023,October,Puducherry,Female,68.34,value in Percentage,
2023,October,Odisha,Total,18.94,value in Percentage,
2023,October,Odisha,Male,19.49,value in Percentage,
2023,October,Odisha,Female,18.38,value in Percentage,
2023,October,Nagaland,Total,46.70,value in Percentage,
2023,October,Nagaland,Male,47.45,value in Percentage,
2023,October,Nagaland,Female,45.90,value in Percentage,
2023,October,Mizoram,Total,55.16,value in Percentage,
2023,October,Mizoram,Male,54.77,value in Percentage,
2023,October,Mizoram,Female,55.56,value in Percentage,
2023,October,Meghalaya,Total,20.68,value in Percentage,
2023,October,Meghalaya,Male,20.64,value in Percentage,
2023,October,Meghalaya,Female,20.72,value in Percentage,
2023,October,Manipur,Total,32.60,value in Percentage,
2023,October,Manipur,Male,32.07,value in Percentage,
2023,October,Manipur,Female,33.13,value in Percentage,
2023,October,Maharashtra,Total,48.69,value in Percentage,
2023,October,Maharashtra,Male,49.18,value in Percentage,
2023,October,Maharashtra,Female,48.15,value in Percentage,
2023,October,Madhya Pradesh,Total,29.06,value in Percentage,
2023,October,Madhya Pradesh,Male,29.40,value in Percentage,
2023,October,Madhya Pradesh,Female,28.69,value in Percentage,
2023,October,Lakshadweep,Total,99.57,value in Percentage,
2023,October,Lakshadweep,Male,99.63,value in Percentage,
2023,October,Lakshadweep,Female,99.50,value in Percentage,
2023,October,Ladakh,Total,31.45,value in Percentage,
2023,October,Ladakh,Male,36.80,value in Percentage,
2023,October,Ladakh,Female,24.64,value in Percentage,
2023,October,Kerala,Total,76.54,value in Percentage,
2023,October,Kerala,Male,76.20,value in Percentage,
2023,October,Kerala,Female,76.84,value in Percentage,
2023,October,Karnataka,Total,44.69,value in Percentage,
2023,October,Karnataka,Male,44.87,value in Percentage,
2023,October,Karnataka,Female,44.50,value in Percentage,
2023,October,Jharkhand,Total,26.28,value in Percentage,
2023,October,Jharkhand,Male,26.89,value in Percentage,
2023,October,Jharkhand,Female,25.63,value in Percentage,
2023,October,Jammu and Kashmir,Total,30.69,value in Percentage,
2023,October,Jammu and Kashmir,Male,31.76,value in Percentage,
2023,October,Jammu and Kashmir,Female,29.52,value in Percentage,
2023,October,Himachal Pradesh,Total,10.33,value in Percentage,
2023,October,Himachal Pradesh,Male,10.99,value in Percentage,
2023,October,Himachal Pradesh,Female,9.64,value in Percentage,
2023,October,Haryana,Total,42.44,value in Percentage,
2023,October,Haryana,Male,42.84,value in Percentage,
2023,October,Haryana,Female,41.99,value in Percentage,
2023,October,Gujarat,Total,49.02,value in Percentage,
2023,October,Gujarat,Male,49.67,value in Percentage,
2023,October,Gujarat,Female,48.30,value in Percentage,
2023,October,Goa,Total,76.41,value in Percentage,
2023,October,Goa,Male,77.55,value in Percentage,
2023,October,Goa,Female,75.25,value in Percentage,
2023,October,Delhi,Total,99.62,value in Percentage,
2023,October,Delhi,Male,100.0,value in Percentage,
2023,October,Delhi,Female,98.89,value in Percentage,
2023,October,Daman and Diu,Total,95.85,value in Percentage,
2023,October,Daman and Diu,Male,95.85,value in Percentage,
2023,October,Daman and Diu,Female,95.85,value in Percentage,
2023,October,Dadra and Nagar Haveli,Total,70.54,value in Percentage,
2023,October,Dadra and Nagar Haveli,Male,68.85,value in Percentage,
2023,October,Dadra and Nagar Haveli,Female,73.16,value in Percentage,
2023,October,Chhattisgarh,Total,27.31,value in Percentage,
2023,October,Chhattisgarh,Male,27.84,value in Percentage,
2023,October,Chhattisgarh,Female,26.77,value in Percentage,
2023,October,Chandigarh,Total,99.94,value in Percentage,
2023,October,Chandigarh,Male,100.0,value in Percentage,
2023,October,Chandigarh,Female,97.86,value in Percentage,
2023,October,Bihar,Total,12.33,value in Percentage,
2023,October,Bihar,Male,12.52,value in Percentage,
2023,October,Bihar,Female,12.12,value in Percentage,
2023,October,Assam,Total,15.63,value in Percentage,
2023,October,Assam,Male,15.79,value in Percentage,
2023,October,Assam,Female,15.47,value in Percentage,
2023,October,Arunachal Pradesh,Total,25.79,value in Percentage,
2023,October,Arunachal Pradesh,Male,26.56,value in Percentage,
2023,October,Arunachal Pradesh,Female,24.99,value in Percentage,
2023,October,Andhra Pradesh,Total,36.83,value in Percentage,
2023,October,Andhra Pradesh,Male,37.08,value in Percentage,
2023,October,Andhra Pradesh,Female,36.58,value in Percentage,
2023,October,Andaman and Nicobar Islands,Total,44.42,value in Percentage,
2023,October,Andaman and Nicobar Islands,Male,44.97,value in Percentage,
2023,October,Andaman and Nicobar Islands,Female,43.80,value in Percentage,
2023,October,All India,Total,35.25,value in Percentage,
2023,October,All India,Male,35.56,value in Percentage,
2023,October,All India,Female,34.92,value in Percentage,
2023,March,West Bengal,Total,36.79,value in Percentage,
2023,March,West Bengal,Male,37.11,value in Percentage,
2023,March,West Bengal,Female,36.45,value in Percentage,
2023,March,Uttarakhand,Total,35.90,value in Percentage,
2023,March,Uttarakhand,Male,37.17,value in Percentage,
2023,March,Uttarakhand,Female,34.55,value in Percentage,
2023,March,Uttar Pradesh,Total,24.03,value in Percentage,
2023,March,Uttar Pradesh,Male,24.36,value in Percentage,
2023,March,Uttar Pradesh,Female,23.66,value in Percentage,
2023,March,Tripura,Total,39.19,value in Percentage,
2023,March,Tripura,Male,39.08,value in Percentage,
2023,March,Tripura,Female,39.30,value in Percentage,
2023,March,Telangana,Total,47.57,value in Percentage,
2023,March,Telangana,Male,47.61,value in Percentage,
2023,March,Telangana,Female,47.53,value in Percentage,
2023,March,Tamil Nadu,Total,53.68,value in Percentage,
2023,March,Tamil Nadu,Male,53.78,value in Percentage,
2023,March,Tamil Nadu,Female,53.58,value in Percentage,
2023,March,Sikkim,Total,49.05,value in Percentage,
2023,March,Sikkim,Male,48.64,value in Percentage,
2023,March,Sikkim,Female,49.52,value in Percentage,
2023,March,Rajasthan,Total,26.61,value in Percentage,
2023,March,Rajasthan,Male,27.09,value in Percentage,
2023,March,Rajasthan,Female,26.11,value in Percentage,
2023,March,Punjab,Total,41.82,value in Percentage,
2023,March,Punjab,Male,42.48,value in Percentage,
2023,March,Punjab,Female,41.10,value in Percentage,
2023,March,Puducherry,Total,70.19,value in Percentage,
2023,March,Puducherry,Male,72.21,value in Percentage,
2023,March,Puducherry,Female,68.35,value in Percentage,
2023,March,Odisha,Total,18.83,value in Percentage,
2023,March,Odisha,Male,19.38,value in Percentage,
2023,March,Odisha,Female,18.28,value in Percentage,
2023,March,Nagaland,Total,45.81,value in Percentage,
2023,March,Nagaland,Male,46.54,value in Percentage,
2023,March,Nagaland,Female,45.04,value in Percentage,
2023,March,Mizoram,Total,54.99,value in Percentage,
2023,March,Mizoram,Male,54.59,value in Percentage,
2023,March,Mizoram,Female,55.40,value in Percentage,
2023,March,Meghalaya,Total,20.64,value in Percentage,
2023,March,Meghalaya,Male,20.59,value in Percentage,
2023,March,Meghalaya,Female,20.68,value in Percentage,
2023,March,Manipur,Total,32.42,value in Percentage,
2023,March,Manipur,Male,31.89,value in Percentage,
2023,March,Manipur,Female,32.96,value in Percentage,
2023,March,Maharashtra,Total,48.53,value in Percentage,
2023,March,Maharashtra,Male,49.03,value in Percentage,
2023,March,Maharashtra,Female,47.99,value in Percentage,
2023,March,Madhya Pradesh,Total,28.99,value in Percentage,
2023,March,Madhya Pradesh,Male,29.33,value in Percentage,
2023,March,Madhya Pradesh,Female,28.64,value in Percentage,
2023,March,Lakshadweep,Total,98.95,value in Percentage,
2023,March,Lakshadweep,Male,99.01,value in Percentage,
2023,March,Lakshadweep,Female,98.88,value in Percentage,
2023,March,Ladakh,Total,30.97,value in Percentage,
2023,March,Ladakh,Male,36.20,value in Percentage,
2023,March,Ladakh,Female,24.29,value in Percentage,
2023,March,Kerala,Total,75.32,value in Percentage,
2023,March,Kerala,Male,75.00,value in Percentage,
2023,March,Kerala,Female,75.62,value in Percentage,
2023,March,Karnataka,Total,44.41,value in Percentage,
2023,March,Karnataka,Male,44.59,value in Percentage,
2023,March,Karnataka,Female,44.22,value in Percentage,
2023,March,Jharkhand,Total,26.18,value in Percentage,
2023,March,Jharkhand,Male,26.78,value in Percentage,
2023,March,Jharkhand,Female,25.54,value in Percentage,
2023,March,Jammu and Kashmir,Total,30.54,value in Percentage,
2023,March,Jammu and Kashmir,Male,31.59,value in Percentage,
2023,March,Jammu and Kashmir,Female,29.39,value in Percentage,
2023,March,Himachal Pradesh,Total,10.31,value in Percentage,
2023,March,Himachal Pradesh,Male,10.97,value in Percentage,
2023,March,Himachal Pradesh,Female,9.63,value in Percentage,
2023,March,Haryana,Total,42.10,value in Percentage,
2023,March,Haryana,Male,42.47,value in Percentage,
2023,March,Haryana,Female,41.67,value in Percentage,
2023,March,Gujarat,Total,48.73,value in Percentage,
2023,March,Gujarat,Male,49.38,value in Percentage,
2023,March,Gujarat,Female,48.01,value in Percentage,
2023,March,Goa,Total,75.82,value in Percentage,
2023,March,Goa,Male,76.93,value in Percentage,
2023,March,Goa,Female,74.69,value in Percentage,
2023,March,Delhi,Total,99.57,value in Percentage,
2023,March,Delhi,Male,100.0,value in Percentage,
2023,March,Delhi,Female,98.88,value in Percentage,
2023,March,Daman and Diu,Total,95.46,value in Percentage,
2023,March,Daman and Diu,Male,95.46,value in Percentage,
2023,March,Daman and Diu,Female,95.46,value in Percentage,
2023,March,Dadra and Nagar Haveli,Total,69.79,value in Percentage,
2023,March,Dadra and Nagar Haveli,Male,68.39,value in Percentage,
2023,March,Dadra and Nagar Haveli,Female,71.97,value in Percentage,
2023,March,Chhattisgarh,Total,27.12,value in Percentage,
2023,March,Chhattisgarh,Male,27.64,value in Percentage,
2023,March,Chhattisgarh,Female,26.59,value in Percentage,
2023,March,Chandigarh,Total,99.89,value in Percentage,
2023,March,Chandigarh,Male,100.0,value in Percentage,
2023,March,Chandigarh,Female,97.91,value in Percentage,
2023,March,Bihar,Total,12.28,value in Percentage,
2023,March,Bihar,Male,12.47,value in Percentage,
2023,March,Bihar,Female,12.07,value in Percentage,
2023,March,Assam,Total,15.56,value in Percentage,
2023,March,Assam,Male,15.72,value in Percentage,
2023,March,Assam,Female,15.40,value in Percentage,
2023,March,Arunachal Pradesh,Total,25.61,value in Percentage,
2023,March,Arunachal Pradesh,Male,26.37,value in Percentage,
2023,March,Arunachal Pradesh,Female,24.82,value in Percentage,
2023,March,Andhra Pradesh,Total,36.47,value in Percentage,
2023,March,Andhra Pradesh,Male,36.71,value in Percentage,
2023,March,Andhra Pradesh,Female,36.23,value in Percentage,
2023,March,Andaman and Nicobar Islands,Total,44.20,value in Percentage,
2023,March,Andaman and Nicobar Islands,Male,44.73,value in Percentage,
2023,March,Andaman and Nicobar Islands,Female,43.60,value in Percentage,
2023,March,All India,Total,35.07,value in Percentage,
2023,March,All India,Male,35.37,value in Percentage,
2023,March,All India,Female,34.75,value in Percentage,
2023,July,West Bengal,Total,36.93,value in Percentage,
2023,July,West Bengal,Male,37.25,value in Percentage,
2023,July,West Bengal,Female,36.59,value in Percentage,
2023,July,Uttarakhand,Total,36.05,value in Percentage,
2023,July,Uttarakhand,Male,37.33,value in Percentage,
2023,July,Uttarakhand,Female,34.71,value in Percentage,
2023,July,Uttar Pradesh,Total,24.07,value in Percentage,
2023,July,Uttar Pradesh,Male,24.41,value in Percentage,
2023,July,Uttar Pradesh,Female,23.71,value in Percentage,
2023,July,Tripura,Total,39.60,value in Percentage,
2023,July,Tripura,Male,39.49,value in Percentage,
2023,July,Tripura,Female,39.71,value in Percentage,
2023,July,Telangana,Total,47.84,value in Percentage,
2023,July,Telangana,Male,47.88,value in Percentage,
2023,July,Telangana,Female,47.79,value in Percentage,
2023,July,Tamil Nadu,Total,53.83,value in Percentage,
2023,July,Tamil Nadu,Male,53.93,value in Percentage,
2023,July,Tamil Nadu,Female,53.73,value in Percentage,
2023,July,Sikkim,Total,49.76,value in Percentage,
2023,July,Sikkim,Male,49.35,value in Percentage,
2023,July,Sikkim,Female,50.23,value in Percentage,
2023,July,Rajasthan,Total,26.66,value in Percentage,
2023,July,Rajasthan,Male,27.15,value in Percentage,
2023,July,Rajasthan,Female,26.15,value in Percentage,
2023,July,Punjab,Total,41.95,value in Percentage,
2023,July,Punjab,Male,42.61,value in Percentage,
2023,July,Punjab,Female,41.21,value in Percentage,
2023,July,Puducherry,Total,70.25,value in Percentage,
2023,July,Puducherry,Male,72.35,value in Percentage,
2023,July,Puducherry,Female,68.34,value in Percentage,
2023,July,Odisha,Total,18.89,value in Percentage,
2023,July,Odisha,Male,19.44,value in Percentage,
2023,July,Odisha,Female,18.33,value in Percentage,
2023,July,Nagaland,Total,46.33,value in Percentage,
2023,July,Nagaland,Male,47.07,value in Percentage,
2023,July,Nagaland,Female,45.55,value in Percentage,
2023,July,Mizoram,Total,55.11,value in Percentage,
2023,July,Mizoram,Male,54.71,value in Percentage,
2023,July,Mizoram,Female,55.51,value in Percentage,
2023,July,Meghalaya,Total,20.67,value in Percentage,
2023,July,Meghalaya,Male,20.62,value in Percentage,
2023,July,Meghalaya,Female,20.71,value in Percentage,
2023,July,Manipur,Total,32.53,value in Percentage,
2023,July,Manipur,Male,32.00,value in Percentage,
2023,July,Manipur,Female,33.07,value in Percentage,
2023,July,Maharashtra,Total,48.62,value in Percentage,
2023,July,Maharashtra,Male,49.12,value in Percentage,
2023,July,Maharashtra,Female,48.08,value in Percentage,
2023,July,Madhya Pradesh,Total,29.03,value in Percentage,
2023,July,Madhya Pradesh,Male,29.37,value in Percentage,
2023,July,Madhya Pradesh,Female,28.67,value in Percentage,
2023,July,Lakshadweep,Total,99.30,value in Percentage,
2023,July,Lakshadweep,Male,99.37,value in Percentage,
2023,July,Lakshadweep,Female,99.24,value in Percentage,
2023,July,Ladakh,Total,31.25,value in Percentage,
2023,July,Ladakh,Male,36.54,value in Percentage,
2023,July,Ladakh,Female,24.49,value in Percentage,
2023,July,Kerala,Total,76.02,value in Percentage,
2023,July,Kerala,Male,75.69,value in Percentage,
2023,July,Kerala,Female,76.32,value in Percentage,
2023,July,Karnataka,Total,44.57,value in Percentage,
2023,July,Karnataka,Male,44.75,value in Percentage,
2023,July,Karnataka,Female,44.38,value in Percentage,
2023,July,Jharkhand,Total,26.23,value in Percentage,
2023,July,Jharkhand,Male,26.85,value in Percentage,
2023,July,Jharkhand,Female,25.59,value in Percentage,
2023,July,Jammu and Kashmir,Total,30.63,value in Percentage,
2023,July,Jammu and Kashmir,Male,31.69,value in Percentage,
2023,July,Jammu and Kashmir,Female,29.46,value in Percentage,
2023,July,Himachal Pradesh,Total,10.32,value in Percentage,
2023,July,Himachal Pradesh,Male,10.98,value in Percentage,
2023,July,Himachal Pradesh,Female,9.64,value in Percentage,
2023,July,Haryana,Total,42.29,value in Percentage,
2023,July,Haryana,Male,42.68,value in Percentage,
2023,July,Haryana,Female,41.85,value in Percentage,
2023,July,Gujarat,Total,48.90,value in Percentage,
2023,July,Gujarat,Male,49.55,value in Percentage,
2023,July,Gujarat,Female,48.18,value in Percentage,
2023,July,Goa,Total,76.16,value in Percentage,
2023,July,Goa,Male,77.29,value in Percentage,
2023,July,Goa,Female,75.01,value in Percentage,
2023,July,Delhi,Total,99.60,value in Percentage,
2023,July,Delhi,Male,100.0,value in Percentage,
2023,July,Delhi,Female,98.89,value in Percentage,
2023,July,Daman and Diu,Total,95.69,value in Percentage,
2023,July,Daman and Diu,Male,95.69,value in Percentage,
2023,July,Daman and Diu,Female,95.68,value in Percentage,
2023,July,Dadra and Nagar Haveli,Total,70.23,value in Percentage,
2023,July,Dadra and Nagar Haveli,Male,68.66,value in Percentage,
2023,July,Dadra and Nagar Haveli,Female,72.66,value in Percentage,
2023,July,Chhattisgarh,Total,27.23,value in Percentage,
2023,July,Chhattisgarh,Male,27.75,value in Percentage,
2023,July,Chhattisgarh,Female,26.70,value in Percentage,
2023,July,Chandigarh,Total,99.92,value in Percentage,
2023,July,Chandigarh,Male,100.0,value in Percentage,
2023,July,Chandigarh,Female,97.88,value in Percentage,
2023,July,Bihar,Total,12.31,value in Percentage,
2023,July,Bihar,Male,12.50,value in Percentage,
2023,July,Bihar,Female,12.10,value in Percentage,
2023,July,Assam,Total,15.60,value in Percentage,
2023,July,Assam,Male,15.76,value in Percentage,
2023,July,Assam,Female,15.44,value in Percentage,
2023,July,Arunachal Pradesh,Total,25.72,value in Percentage,
2023,July,Arunachal Pradesh,Male,26.48,value in Percentage,
2023,July,Arunachal Pradesh,Female,24.92,value in Percentage,
2023,July,Andhra Pradesh,Total,36.67,value in Percentage,
2023,July,Andhra Pradesh,Male,36.92,value in Percentage,
2023,July,Andhra Pradesh,Female,36.43,value in Percentage,
2023,July,Andaman and Nicobar Islands,Total,44.32,value in Percentage,
